name,latitude,longitude,room type,price,reviews per month
Bedroom with Empire State view,40.74636,-73.97561,Private room,120,3.33
Sonder | Stock Exchange | Sunny 1BR + Laundry,40.70799,-74.01113,Entire home/apt,228,3.33
"Light-Filled Studio, Steps to Subway",40.68694,-73.97435,Entire home/apt,104,3.33
Instagram Dream Townhouse in Times Sq.,40.75823,-73.99066,Entire home/apt,300,3.33
Sunny Long Island City Studio,40.74613,-73.94141,Entire home/apt,150,3.33
Cozy farmhouse in NYC. 2 bdrms; 2 full baths. WiFi,40.52293,-74.21238,Entire home/apt,85,3.33
Location! Room in Bklyn 10 minutes to Manhattan B2,40.69804,-73.94546,Private room,79,3.33
Comfortable Futon Couch in Brooklyn,40.67326,-73.95367,Shared room,24,3.33
Modern 1500sf Loft Home: 3 Bedroom + 2 Full Baths,40.79619,-73.93653,Entire home/apt,359,3.33
Luxury Boutique Private  One-bedroom Apartment,40.69414,-73.92477,Entire home/apt,98,3.33
Beautiful Duplex North of Chelsea (Penn Station),40.749,-73.99579,Entire home/apt,300,3.33
Nice room,40.82285,-73.90198,Private room,55,3.33
Spacious 3 br/2bath balcony views in heart of NYC,40.7458,-73.97744,Entire home/apt,490,3.33
Fantastic Apartment in Greenpoint,40.72235,-73.94533,Entire home/apt,120,3.33
"Luxury High Rise, Water Front View with Balcony",40.71988,-73.96381,Entire home/apt,188,3.33
Bright Top Floor Tower - Two Blocks from Q Train,40.78012,-73.95079,Entire home/apt,111,3.33
Private Room near Times Square 1,40.76404,-73.98973,Private room,120,3.33
10 Beds Sleeps 15 Laundry in Apt in Williamsburg,40.70865,-73.96673,Entire home/apt,549,3.33
New 1 bedroom apartment in luxury building,40.69971,-73.93068,Entire home/apt,198,3.33
Sunny & Clean Apartment,40.82155,-73.93927,Private room,50,3.33
Park Slope-Private Room/Bath/Entry,40.6747,-73.98245,Private room,125,3.34
East Village Studio,40.72671,-73.98437,Entire home/apt,190,3.34
Cozy Room for 2 in Chinatown/LES,40.7175,-73.99264,Private room,110,3.34
Skyview Private Small Room,40.68517,-73.9369,Private room,30,3.34
Lovely and quiet garden studio,40.6412,-73.95302,Entire home/apt,70,3.34
Private Room in Heart of Soho,40.72607,-74.00166,Private room,95,3.34
Apt 2or3 bedr for 4 or more guests in Williamsburg,40.71036,-73.95477,Entire home/apt,180,3.34
Amazing Apt in Hells Kitchen!!,40.76249,-73.99103,Private room,80,3.34
Jackson Heights 2 bedrooms housing,40.75495,-73.87774,Entire home/apt,140,3.34
Gorgeous room in Historic Harlem street,40.81041,-73.94337,Private room,55,3.34
Stylish Private Room + Bath in the Heart of LES,40.7219,-73.98717,Private room,174,3.34
Lexington Av. Zen Garden Apartment,40.68924,-73.92818,Entire home/apt,137,3.34
Clean room across the street from the high bridge,40.84101,-73.92626,Private room,62,3.34
Comfortable stay,40.58091,-74.15485,Private room,52,3.34
Huge Bedroom with 1/2 Bathroom + Private Entrance,40.69848,-73.93749,Private room,60,3.34
Bronx Charm 20 mins to NYC,40.8568,-73.9149,Entire home/apt,175,3.34
Peaceful 1 Bedroom in the East Village,40.72171,-73.98307,Entire home/apt,190,3.34
Suite Too at Bryant Manor,40.80934,-73.95457,Entire home/apt,265,3.34
Luxury Townhouse w Balcony in West Village / Soho,40.72884,-74.00285,Entire home/apt,200,3.34
Deluxe East Village Apartment: 2 Bed - 2 Bath,40.72845,-73.97927,Entire home/apt,215,3.34
Charming 2 Bedroom Private Apartment in Greenpoint,40.72901,-73.94754,Entire home/apt,130,3.34
COZY ROCKAWAY BEACH BUNGALOW 1 BEDROOM,40.58756,-73.81371,Entire home/apt,149,3.34
Cute Williamsburg Apartment Perfectly Located,40.70934,-73.95593,Entire home/apt,162,3.34
"Sleek, modern apartment in trendy Bushwick",40.70098,-73.92135,Private room,75,3.34
PLUSH APARTMENT WITH HIGH CEILINGS!,40.69155,-73.95714,Entire home/apt,250,3.34
LaGuardia Airport 15min•COZY8PPL•10min Ride to NYC,40.7699,-73.91156,Entire home/apt,280,3.34
Spacious Heart of Ft. Greene Studio,40.68736,-73.97496,Entire home/apt,100,3.35
Brownstone Parlor Floor Suite by Superhost!,40.68288,-73.93678,Entire home/apt,110,3.35
Restored Bungalow of Rockaway Beach,40.58822,-73.81299,Entire home/apt,130,3.35
"Small Studio Private Suite by the Park近公園新小套房,鬧中取靜",40.74823,-73.8084,Private room,65,3.35
Cozy Private Garden Apartment,40.68025,-73.91199,Entire home/apt,120,3.35
Sunny room in Williamsburg with view of Manhattan,40.70854,-73.96242,Private room,85,3.35
Perfect 1 Bedroom in Heart of Lower East Side,40.72085,-73.98895,Entire home/apt,250,3.35
Newly Renovated Greenpoint Abode,40.72385,-73.9458,Entire home/apt,160,3.35
Charming Private Room in the heart of East Village,40.72304,-73.98089,Private room,125,3.35
GORGEOUS LARGE BDR CLOSE TO MANHATTAN,40.77321,-73.90447,Private room,60,3.35
Cozy Entire Apartment near Time Square.,40.76163,-73.99008,Entire home/apt,226,3.35
Newly listed stylish 2BR duplex in East Village,40.73055,-73.98928,Entire home/apt,260,3.35
Heart of Midtown Manhattan,40.75359,-73.97028,Entire home/apt,160,3.35
Sunny Room in a Cozy & Spacious Apartment,40.66236,-73.99037,Private room,55,3.35
Times Sq. Private Bedroom-Great Location!,40.76475,-73.9932,Private room,244,3.35
Private Bedroom in Queens at St. John's University,40.71987,-73.79816,Private room,35,3.35
Cozy room by South Seaport,40.70417,-74.00928,Private room,100,3.35
New York with a hint of European,40.77066,-73.94993,Entire home/apt,140,3.35
"Quiet, serene Holiday getaway in the Bronx",40.86698,-73.85178,Private room,35,3.35
Cozy LES Room,40.71997,-73.98491,Private room,85,3.35
"LES Well-Designed Flat, 3br, 5beds, Sleeps 9!",40.71981,-73.98895,Entire home/apt,432,3.35
Comfy room in the Heart of Bushwick,40.70304,-73.91694,Private room,60,3.35
Futon 2.0,40.80026,-73.95197,Shared room,45,3.36
Calm Bushwick Room--Next to subway!,40.70569,-73.92268,Private room,40,3.36
Skylight on Hart,40.69755,-73.92748,Private room,49,3.36
"Room 4, Victorian Home to Enjoy!",40.64396,-73.96328,Private room,60,3.36
Sage - Charming 2 Room Studio #7,40.68366,-73.94607,Private room,75,3.36
Beautiful Room - Ideal for Business Travelers!,40.74566,-73.9834,Private room,100,3.36
Perfect Luxury Studio in DUMBO,40.70125,-73.98582,Entire home/apt,175,3.36
Your cozy and comfy space near 7 train,40.74658,-73.87358,Private room,30,3.36
Sun Drenched Spacious Loft in NYCs Trendiest Hood,40.72077,-73.99023,Entire home/apt,205,3.36
Airy and Bright Room with Balcony,40.82942,-73.87564,Private room,60,3.36
Oriental Room in Upper Manhattan near Central Park,40.80584,-73.95272,Private room,78,3.36
ღღღUltimate Broadway Experienceღღღ,40.76708,-73.98912,Private room,99,3.36
Modern Harlem Hamilton Heights Garden Apartment,40.82794,-73.95118,Entire home/apt,150,3.36
Private Room in Nice Apt. Close to Manhattan. WIFI,40.77418,-73.93545,Private room,50,3.36
The Cozy Apartment; limited time offer 10 off.,40.67765,-73.89327,Entire home/apt,125,3.36
HARLEM REBIRTH OF COOL,40.8087,-73.93897,Private room,90,3.36
RENOVATED BROWNSTONE APARTMENT W/ HIGH CEILINGS!,40.69025,-73.9559,Entire home/apt,230,3.36
Woodruffe Place,40.67253,-73.9223,Entire home/apt,225,3.36
✨✨Union Square Duplex LOFT•••4 BEDS✨✨MUST SEE !!!!,40.7367,-73.98985,Entire home/apt,499,3.36
Entire floor (private entrance) w/ 1 BR in NYC,40.86116,-73.86248,Entire home/apt,55,3.36
City Life Private Rm-Near Columbia University NYC.,40.81878,-73.95302,Private room,77,3.36
Elegant &Classical. 30 mins to midtown  Manhattan!,40.68793,-73.84975,Private room,42,3.36
Cozy Bushwick Nook,40.7042,-73.91693,Private room,39,3.36
"Sunny room, Downtown NY, 2 Bridges, Chinatown L",40.71301,-73.99609,Private room,85,3.36
Spacious Manhattan Apartment near Central Park,40.78867,-73.96809,Entire home/apt,179,3.37
Large 2BR Apt in Brownstone,40.68673,-73.96252,Entire home/apt,200,3.37
Williamsburg off Bedford/no extra $ for 2ppl!,40.7138,-73.96251,Private room,82,3.37
"Spacious, Cozy NYC Apartment - 1 Minute to Subway!",40.80012,-73.94087,Private room,87,3.37
"Garden Oasis, Williamsburg!        ",40.71589,-73.95534,Entire home/apt,164,3.37
Awesome Chelsea 1 bedroom,40.7492,-73.99847,Entire home/apt,199,3.37
PenthousPrivate room & bath w roof,40.69147,-73.94113,Private room,65,3.37
Sunny room in a contemporary modern apartment,40.85597,-73.9333,Private room,50,3.37
Quiet Bedroom in Cobble Hill,40.68863,-73.98935,Private room,59,3.37
Cozy and privat studio near Times Sq,40.76058,-73.99603,Entire home/apt,140,3.37
Designer’s Penthouse with Terrace and Skyline View,40.71214,-73.94992,Entire home/apt,175,3.37
Private Green Apple Brownstone Studio Harlem NYC,40.81589,-73.94648,Entire home/apt,110,3.37
Private bedroom B in Heart of LES,40.7209,-73.98822,Private room,85,3.37
"SUNSHINE 2BR/2 bath 15min to Times Square, LIRR",40.74341,-73.90041,Entire home/apt,120,3.37
Backpacker’s Studio( Spring Deal!!),40.78179,-73.95209,Entire home/apt,120,3.37
"Spacious bedroom, next to Subway, mins to park!",40.86339,-73.92045,Private room,60,3.37
THE COOLEST BEDROOM/APARTMENT IN HARLEM.,40.81639,-73.94223,Private room,80,3.37
Private Quite 2BDRM Oasis Best Neighborhood in NYC,40.74123,-74.00548,Entire home/apt,600,3.37
"Modern, comfy studio apartment",40.72105,-73.73444,Entire home/apt,25,3.37
Spacious Private Room Near A C train in Brooklyn,40.68096,-73.93707,Private room,49,3.37
Renovated Comfy 1 BDR in Prime Midtown~Close toALL,40.7562,-73.96796,Entire home/apt,125,3.37
Spectacular East Village Loft,40.73052,-73.98277,Entire home/apt,450,3.37
Large Sunny 2 Bedrooms in Manhattan-Steps2Subway,40.79819,-73.94294,Private room,89,3.37
NYC cozy studio,40.7579,-73.95256,Entire home/apt,185,3.37
"Very Clean, Cozy 2 Bedrooms near Central Park",40.76807,-73.98508,Entire home/apt,365,3.37
Spacious New Apartment- BROOKLYN,40.68632,-73.87792,Entire home/apt,179,3.37
Beckoning ”Bed-Stay” 2 BR Suite in Bed-Stuy,40.68343,-73.92746,Entire home/apt,180,3.37
A Pleasant Room,40.70655,-73.80842,Private room,50,3.37
Penthouse With Private Roof Deck,40.72864,-73.98216,Private room,109,3.38
☆ Easy Access To The Best Of Brooklyn ☆,40.69227,-73.95187,Entire home/apt,115,3.38
Cozy Modern Luxury with Full Balcony,40.63397,-73.9654,Entire home/apt,119,3.38
Private 2 BR Apartment Close to Subway,40.68946,-73.91537,Entire home/apt,150,3.38
INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,40.73444,-74.00129,Entire home/apt,600,3.38
NEW! Luxury studio WITH SPA shower in Flushing!!!,40.75763,-73.83157,Entire home/apt,99,3.38
"Joy's Place! Cozy, Comfortable and Quaint home",40.68326,-73.92448,Entire home/apt,150,3.38
Beautiful and tidy room at Time Square location,40.76591,-73.98717,Private room,110,3.38
Spacious bedroom in Artist's Apartment-Atelier,40.71818,-73.99015,Private room,120,3.38
Clean 2BR Park Slope Apt w/ Private Outdoor Space,40.66933,-73.99158,Entire home/apt,125,3.38
Cozy room in Hamilton Hights R1,40.83139,-73.94672,Private room,47,3.38
2 bedroom tourist heaven with outdoor space.,40.76044,-73.92955,Entire home/apt,200,3.38
Quiet cave crash spot (check in is at 10pm.),40.79892,-73.95139,Shared room,44,3.38
Cozy Private Twin Room 5 min LaGuardia LGA Airport,40.77214,-73.89169,Private room,52,3.38
Williamsburg 1 Private Queen Bedroom and Bathroom,40.71257,-73.94946,Private room,95,3.38
City Island studio apartment retreat,40.84802,-73.78963,Entire home/apt,84,3.38
Sunny and plant-filled room in Crown Heights!,40.6772,-73.94442,Private room,60,3.38
Cozy Private Room w/ Full Bed - Perfect for Travel,40.66015,-73.94251,Private room,55,3.38
Upper Upper East Side Vistas (15 min to LGA),40.79966,-73.9417,Entire home/apt,97,3.38
Full Floor Of A Luxe Brooklyn Townhouse W. Garden!,40.6751,-73.953,Private room,71,3.38
15min to Times Square !! Charming Bedroom 03,40.76514,-73.91212,Private room,62,3.38
"EAST 141 FACE HARLEM
NEAR TO YANKE STADIUM",40.80981,-73.92031,Private room,39,3.38
Five minutes from Central Manhattan,40.76213,-73.94893,Entire home/apt,160,3.38
"Cozy room in Brooklyn Safe Area. 30m to D,N/Town",40.63402,-74.0025,Private room,65,3.38
Sunny-Junior-one bedroom-Prospect/Lefferts garden,40.6605,-73.94767,Entire home/apt,120,3.38
Private Room with Backyard Access!,40.69899,-73.91667,Private room,65,3.38
Paper moon private room. Best Bushwick location!,40.69923,-73.93089,Private room,50,3.38
Spacious UES place. Flexible check-in/out. Subway.,40.77712,-73.95164,Entire home/apt,155,3.38
Newly Renovated East Village Private Guest Studio,40.731,-73.98427,Entire home/apt,110,3.39
Unique sunny loft in Manhattan!,40.71972,-73.99299,Entire home/apt,249,3.39
Cozy room mins from Central Park!,40.78825,-73.94861,Private room,52,3.39
Amazing Central Park view,40.79751,-73.96168,Private room,123,3.39
Sunny room in Bushwick; Minutes from subway!,40.70171,-73.91344,Private room,60,3.39
"Flatiron Studio Loft, Elevator Bldg",40.74138,-73.98814,Entire home/apt,299,3.39
Upper West Side Perfection,40.78733,-73.97364,Entire home/apt,230,3.39
"PRIVATE, CLEAN, ROOM CLOSE TO MANH",40.76832,-73.92346,Private room,48,3.39
Newly Renovated Studio Midtown East,40.75489,-73.9666,Entire home/apt,239,3.39
Near Times Square,40.76231,-73.9952,Entire home/apt,225,3.39
Modern Apartment in Historic Brownstone,40.68591,-73.93424,Entire home/apt,174,3.39
Eclectic Enclave - 3 blks to G - private space,40.68799,-73.95202,Entire home/apt,110,3.39
PRIME LOCATION CLEAN SOHO PRIVATE ROOM 2 BEDROOM,40.72614,-74.00076,Private room,115,3.39
Monet in Manhattan private room w deck & bkfst,40.71434,-73.98641,Private room,125,3.39
Large Room 11minutes to Manhattan NYC at Safe area,40.7419,-73.90236,Private room,55,3.39
Brooklyn stylish studio apartment!,40.68543,-73.95415,Entire home/apt,90,3.39
Hell's Kitchen Luxury (East Room),40.76215,-73.99589,Private room,112,3.39
Spacious Prospect Heights Apartment,40.68233,-73.97261,Entire home/apt,131,3.4
Pretty and Private in Clinton Hill,40.68653,-73.96412,Entire home/apt,110,3.4
BRAND NEW condo in Flushing!,40.75784,-73.83181,Entire home/apt,72,3.4
Stunning NYC Views,40.70107,-73.98391,Entire home/apt,178,3.4
Roof garden & River Sunsets Zen,40.73849,-74.00589,Entire home/apt,225,3.4
Beautiful Apartment in Manhattan NYC,40.84111,-73.93698,Private room,65,3.4
Madison Square Park - Midtown East LUX Sleeps 6,40.74341,-73.9895,Entire home/apt,275,3.4
Cozy front room in a 2 bedroom family apt near CU,40.81353,-73.95878,Private room,76,3.4
1A. Private Rm in guesthouse Manhattan,40.80545,-73.93838,Private room,64,3.4
Cozy sunny NYC/BK view,40.67356,-73.9321,Private room,52,3.4
Balcony on 2nd floor Entire Apt close to Subway,40.67404,-73.88276,Entire home/apt,62,3.4
Nice  neat  Bedroom  attached by PRIVATE BATHROOM,40.75901,-73.81461,Private room,47,3.4
Economy Queen Bed in Caribbean Crown Heights 2SL,40.66933,-73.92162,Private room,51,3.4
★ Cosy room in Bushwick ★ 20-min to Manhattan,40.68868,-73.90655,Private room,55,3.4
Il Ponte *LES* Suite - free street Parking & Wifi,40.72051,-73.98357,Entire home/apt,110,3.4
#1  Spacious Private Room,40.63485,-74.08539,Private room,37,3.4
bushwick’s cozy nook,40.68973,-73.91172,Private room,75,3.4
Modern Apartment☆5 Mins to Subway☆40 Mins to NYC☆,40.6464,-73.95106,Entire home/apt,110,3.4
Most beautiful bedroom in Harlem,40.80874,-73.94038,Private room,90,3.4
**Studio Apartment 20 min. From MANHATTAN **,40.71775,-73.87488,Entire home/apt,85,3.4
ParkView Modern Design New 4 Bedrooms Apartment,40.63939,-74.03028,Entire home/apt,134,3.4
Semi-private bedroom. Close 2 Times Square,40.76219,-73.99493,Shared room,69,3.4
Quiet Comfty Home,40.617,-74.16485,Private room,80,3.4
Luxurious Famous Hell’s Kitchen!,40.7639,-73.99083,Entire home/apt,345,3.4
Entire studio East village Walk to All,40.72138,-73.98084,Entire home/apt,90,3.4
"Best of NYC! Location and Lux Apt 1 Bed 
& SofaBed",40.7505,-73.99608,Entire home/apt,205,3.4
Spacious 2 bedroom apt in quiet area,40.8694,-73.84171,Entire home/apt,101,3.4
Spacious apt in NYC minutes away from midtown,40.82311,-73.94749,Entire home/apt,130,3.4
Chelsea gem in the middle of Manhattan.,40.74566,-73.99579,Entire home/apt,300,3.4
TIMES SQUARE Cozy private room,40.75865,-73.99,Private room,100,3.4
BIG SUNNY PRIVATE ROOM in BOHEMIAN WILLIAMSBURG,40.71872,-73.95949,Private room,92,3.4
"Fresh, Simple Sleep in Brooklyn!",40.64895,-73.94838,Private room,53,3.41
Sunny Private Room at Central Park!,40.79508,-73.94895,Private room,72,3.41
3BR/2BA Duplex - 1min to subway!,40.67849,-73.91672,Entire home/apt,229,3.41
Charming 1BR Bed-Stuy Garden Apt,40.69709,-73.93538,Entire home/apt,100,3.41
Eclectic Artist's Apartment in PRIME East Village,40.7257,-73.98635,Entire home/apt,200,3.41
Spacious Comtemporary 3BR Apartment,40.67124,-73.98625,Entire home/apt,218,3.41
Spacious Brooklyn Duplex w/ Yard. Minutes from NYC,40.66338,-73.99879,Entire home/apt,300,3.41
SPACIOUS MANHATTAN TOWNHOUSE 2BR Apt Sleeps 6,40.80833,-73.95101,Entire home/apt,275,3.41
Alluring Two- Bedroom in Highland Park,40.67842,-73.88768,Entire home/apt,155,3.41
Private Room,40.80386,-73.93618,Private room,80,3.41
Carnegie Hill-Clean Small 1 bedroom,40.78703,-73.94741,Entire home/apt,115,3.41
"Beloved Williamsburg, Brooklyn is calling to you!",40.70858,-73.95378,Private room,70,3.41
Modern & Sunny Room near Museum Mile,40.79388,-73.94594,Private room,105,3.41
SUNNY ROOM WITH SKYLIGHT + 2 BEDS,40.69524,-73.95322,Private room,67,3.41
Spacious 1-bedroom Apartment in Manhattan,40.76314,-73.94864,Entire home/apt,100,3.41
Private exquisite apartment with modern amenities,40.81132,-73.92037,Entire home/apt,115,3.41
"Private Apartment/4 Guests
Nr Beach&JFK w/Parking",40.59555,-73.76942,Entire home/apt,99,3.41
Room Nearby train station to Times Square NYC,40.75204,-73.9226,Private room,30,3.41
Great Location in Chinatown and Little Italy,40.71837,-73.99633,Entire home/apt,260,3.41
Cozy & Clean Studio Apt in K-TOWN,40.74847,-73.98629,Entire home/apt,180,3.41
"❤️ 2 Beds Option + Private Bath, Sunshine Bushwick",40.6922,-73.92399,Private room,60,3.42
Beautiful sun-filled Loft BROOKLYN,40.70784,-73.92224,Entire home/apt,150,3.42
Huge serene room in a perfect area!,40.69417,-73.99443,Private room,129,3.42
HEART of NEW YORK // ﾆｭｰﾖｰｸの中心,40.75811,-73.99073,Entire home/apt,107,3.42
